"","Active Ingredients","Active Ingredients Info","Dosage","Facility","Facility UID","Package Description","NDC Package Code","Report Year","UIDA","Brand Name"
"3087","Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .06 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3088","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions","004417520","920 G in 1 Jar",NA,"2019-1","A1070",NA
"3089","Benzocaine; Lidocaine; Tetracaine",".1 g; .2 g; .04 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3090","Benzocaine; Lidocaine; Tetracaine",".08 g; .12 g; .08 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3091","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions","004417520","420 G in 1 Jar",NA,"2019-1","A1070",NA
"3092","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions","004417520","850 G in 1 Jar",NA,"2019-1","A1070",NA
"3093","Benzocaine; Lidocaine; Tetracaine",".2 g; .2 g; .2 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3094","Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .05 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3095","Benzocaine; Lidocaine; Tetracaine",".06 g; .04 g; .06 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3096","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions","004417520","320 G in 1 Jar",NA,"2019-1","A1070",NA
"3097","Benzocaine; Lidocaine; Tetracaine",".2 g; .12 g; .12 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3098","Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .08 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3099","Benzocaine; Tetracaine; Lidocaine",".2 g; .2 g; .2 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3100","Benzocaine; Tetracaine; Lidocaine",".2 g; .05 g; .08 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3101","Benzocaine; Tetracaine; Lidocaine",".06 g; .06 g; .04 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3102","Benzocaine; Tetracaine; Lidocaine",".2 g; .12 g; .12 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3103","Dexamethasone Phosphate",".24 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1197",NA
"3104","Dexamethasone Sodium Phosphate",".0276 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1198",NA
"3105","Dexamethasone Sodium Phosphate; Sodium Bisulfite",".0316 g; .001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1203",NA
"3106","Edetate Disodium",".0111 g","solution","Complete Pharmacy and Medical Solutions","004417520","1 Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1","A1234",NA
"3107","Epinephrine Bitartrate",".0018 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1","A1239",NA
"3108","Epinephrine Bitartrate",".00018 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1","A1239",NA
"3109","Estradiol; Estriol",".001 g; .004 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1250",NA
"3110","Estradiol; Estriol; Testosterone",".000257 g; .001 g; .007 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1251",NA
"3111","Estradiol; Estriol; Testosterone",".0004 g; .0016 g; .008 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1251",NA
"3112","Estradiol; Estriol; Testosterone",".0014 g; .00035 g; .007 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1251",NA
"3113","Estradiol; Testosterone; Estriol",".001 g; .000705 g; .001 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1253",NA
"3114","Estriol",".003 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1254",NA
"3115","Estriol; Estradiol",".0016 g; .0004 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1256",NA
"3116","Estriol; Estradiol",".001 g; .001 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1256",NA
"3117","Estriol; Estradiol",".002 g; .002 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1256",NA
"3118","Estriol; Estradiol",".0004 g; .0001 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1256",NA
"3119","Estriol; Estradiol",".002 g; .0005 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1256",NA
"3120","Estriol; Estradiol",".0028 g; .0007 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1256",NA
"3121","Estriol; Estradiol Hemihydrate",".001 g; .001 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1257",NA
"3122","Estriol; Estradiol Hemihydrate; Progesterone",".0005 g; .005 g; .03 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1258",NA
"3123","Glycopyrrolate",".0002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1301",NA
"3124","Human Chorionic Gonadotropin",".011 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions","004417520","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1","A1308",NA
"3125","Human Chorionic Gonadotropin","5 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1","A1308",NA
"3126","Human Chorionic Gonadotropin",".00104 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1308",NA
"3127","Human Chorionic Gonadotropin",".0323 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1308",NA
"3128","Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1308",NA
"3129","Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1","A1308",NA
"3130","Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1","A1308",NA
"3131","Human Chorionic Gonadotropin",".000104 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions","004417520","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1","A1308",NA
"3132","Human Chorionic Gonadotropin",".000647 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1308",NA
"3133","Human Chorionic Gonadotropin",".104 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1308",NA
"3134","Human Chorionic Gonadotropin",".000896 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1308",NA
"3135","Human Chorionic Gonadotropin",".000469 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1308",NA
"3136","Human Chorionic Gonadotropin",".007 g","troche","Complete Pharmacy and Medical Solutions","004417520","1 Troche in 1 Blister Pack",NA,"2019-1","A1308",NA
"3137","Human Chorionic Gonadotropin",".5 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Syringe",NA,"2019-1","A1308",NA
"3138","Human Chorionic Gonadotropin",".00011 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions","004417520","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1","A1308",NA
"3139","Hydroquinone; Tretinoin; Fluocinonide",".04 g; .0005 g; .0001 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1339",NA
"3140","Hydroxocobalamin",".000175 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3141","Hydroxocobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Blister Pack",NA,"2019-1","A1343",NA
"3142","Hydroxocobalamin",".0012 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3143","Hydroxocobalamin",".00025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3144","Hydroxocobalamin",".01 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3145","Hydroxocobalamin",".025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3146","Hydroxocobalamin",".00107 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3147","Hydroxocobalamin",".0001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3148","Hydroxocobalamin",".0002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1343",NA
"3149","Ibutamoren Mesylate",".025 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1349",NA
"3150","Ipamorelin",".015 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1363",NA
"3151","Ipamorelin; Cjc-1295",".015 g; .006 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1364",NA
"3152","Ipamorelin; Sermorelin Acetate",".005 g; .005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1366",NA
"3153","Labetalol Hydrochloride",".005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1","A1387",NA
"3154","Lidocaine",".0214 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1","A1400",NA
"3155","Lidocaine",".08 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1400",NA
"3156","Lidocaine",".0214 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Syringe",NA,"2019-1","A1400",NA
"3157","Lidocaine; Benzocaine; Tetracaine",".12 g; .2 g; .12 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3158","Lidocaine; Benzocaine; Tetracaine",".2 g; .1 g; .04 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3159","Lidocaine; Tetracaine",".23 g; .07 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1416",NA
"3160","Lidocaine; Tetracaine; Benzocaine",".08 g; .05 g; .2 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3161","Lidocaine; Tetracaine; Benzocaine",".12 g; .12 g; .2 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3162","Lidocaine; Tetracaine; Benzocaine",".06 g; .05 g; .2 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1070",NA
"3163","Lidocaine; Tetracaine; Benzocaine",".08 g; .06 g; .2 g","cream","Complete Pharmacy and Medical Solutions","004417520","1 Cream in 1 Jar",NA,"2019-1","A1070",NA
"3164","Methylcobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1481",NA
"3165","Methylnaltrexone",".2 g","pellet, implantable","Complete Pharmacy and Medical Solutions","004417520","1 Pellet, Implantable in 1 Blister Pack",NA,"2019-1","A1483",NA
"3166","Naltrexone",".2 g","pellet, implantable","Complete Pharmacy and Medical Solutions","004417520","1 Pellet, Implantable in 1 Blister Pack",NA,"2019-1","A1519",NA
"3167","Naltrexone",".00517 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1519",NA
"3168","Naltrexone",".003 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1519",NA
"3169","Naltrexone Hydrochloride",".00517 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1520",NA
"3170","Neostigmine Methylsulfate",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1","A1524",NA
"3171","Papaverine Hydrochloride; Sildenafil Citrate",".02 g; .21 g","troche","Complete Pharmacy and Medical Solutions","004417520","1 Troche in 1 Blister Pack",NA,"2019-1","A1573",NA
"3172","Papaverine; Sildenafil Citrate",".02 g; .21 g","troche","Complete Pharmacy and Medical Solutions","004417520","1 Troche in 1 Blister Pack",NA,"2019-1","A1575",NA
"3173","Phenylephrine Hydrochloride",".0001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1","A1584",NA
"3174","Phenylephrine Hydrochloride; Lidocaine; Tetracaine",".0005 g; .2 g; .1 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1590",NA
"3175","Phenylephrine; Lidocaine; Tetracaine",".0005 g; .2 g; .1 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1595",NA
"3176","Prasterone; Progesterone",".007 g; .2 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1622",NA
"3177","Prasterone; Progesterone; Pregnenolone",".005 g; .12 g; .01 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1623",NA
"3178","Pregnenolone",".025 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1638",NA
"3179","Pregnenolone",".1 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1638",NA
"3180","Pregnenolone",".05 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1638",NA
"3181","Pregnenolone; Prasterone; Progesterone",".02 g; .005 g; .26 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1640",NA
"3182","Pregnenolone; Progesterone",".01 g; .075 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1641",NA
"3183","Prilocaine; Phenylephrine Hydrochloride; Lidocaine",".2 g; .0025 g; .2 g","ointment","Complete Pharmacy and Medical Solutions","004417520","1 Ointment in 1 Jar",NA,"2019-1","A1645",NA
"3184","Progesterone",".05 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1647",NA
"3185","Progesterone",".02 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1647",NA
"3186","Progesterone",".1 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1647",NA
"3187","Progesterone",".2 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1647",NA
"3188","Progesterone; Prasterone; Pregnenolone",".2 g; .007 g; .02 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1651",NA
"3189","Progesterone; Pregnenolone",".1 g; .01 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1652",NA
"3190","Progesterone; Pregnenolone",".11 g; .01 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1652",NA
"3191","Progesterone; Pregnenolone",".15 g; .01 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1652",NA
"3192","Progesterone; Pregnenolone",".25 g; .02 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1652",NA
"3193","Progesterone; Pregnenolone; Prasterone",".12 g; .01 g; .01 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1653",NA
"3194","Progesterone; Pregnenolone; Prasterone",".35 g; .01 g; .005 g","capsule","Complete Pharmacy and Medical Solutions","004417520","1 Capsule in 1 Vial, Plastic",NA,"2019-1","A1653",NA
"3195","Ropivacaine Hydrochloride",".002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1","A1678",NA
"3196","Ropivacaine Hydrochloride",".002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions","004417520","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1","A1678",NA
