Active,Dosage,Facility,UID,Year,Period,Segmentation,BrandName,City,State,lon,lat,InitialRegistration,FacilitySqFt,Employees,Services,EstSales,EstFacilitySize,503A,ProductCount,Competing
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate; Testosterone Propionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate; Testosterone Propionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Tetracaine; Phenylephrine; Prilocaine; Lidocaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,NA,TAP Gel,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Tetracaine; Phenylephrine; Prilocaine; Lidocaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2019,2,NA,TAP Gel,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
.alpha.-Lipoic Acid,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
.alpha.-Lipoic Acid,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
"19-Nor-1.alpha.,25-Dihydroxyvitamin D3","injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
"2,3-Dimercapto-1-Propanesulfonic Acid","injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Ascorbic Acid,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dermatology, Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Ascorbic Acid,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dermatology, Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Atropine Sulfate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Optical, Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Bevacizumab,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,Optical,Avastin,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Bevacizumab,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,Optical,Avastin,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Bevacizumab,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,Optical,Avastin,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Biotin,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dermatology, Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Bupivacaine Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Bupivacaine Hydrochloride; Fentanyl Citrate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Butalbital,capsule,"RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Calcium Chloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery, Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Calcium Gluconate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Calcium Gluconate; Zinc Sulfate Anhydrous; Magnesium Chloride Anhydrous,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Choline Chloride; Inositol; Methionine,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Copper Gluconate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Cyanocobalamin,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Nutraceuticals, InfusionTherapy",Methylcobalamin,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Cyanocobalamin; Choline Chloride; Inositol,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Cyanocobalamin; Choline Chloride; Inositol; Pyridoxine Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Dexpanthenol,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,Nutraceuticals,Dexpanthenol,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Dextrose,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,Other,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Dextrose,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,Other,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Diazepam Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Diphenhydramine Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dental, Optical, Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Doxycycline Hydrochloride,suspension,"RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Dyclonine Hydrochloride,solution,"RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Edetate Calcium Disodium,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"InfusionTherapy, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Edetate Calcium Disodium,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"InfusionTherapy, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Edetate Calcium Disodium,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"InfusionTherapy, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Edetate Disodium,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"InfusionTherapy, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Edetate Disodium,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"InfusionTherapy, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Edetate Disodium,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"InfusionTherapy, Other",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Ephedrine Sulfate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine; Lidocaine Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dental, Optical, Dermatology",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine; Lidocaine Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dental, Optical, Dermatology",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine; Lidocaine Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dental, Optical, Dermatology",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine; Lidocaine Hydrochloride Anhydrous,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Epinephrine; Lidocaine Hydrochloride Anhydrous,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Esmolol Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Famotidine,suspension,"RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Fentanyl Citrate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Fentanyl Citrate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Fentanyl Citrate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Fluoxetine Hydrochloride,capsule,"RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Flurbiprofen,solution,"RXQ Compounding, LLC",079640811,2019,2,Optical,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Folic Acid,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Folic Acid,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Gabapentin,suspension,"RXQ Compounding, LLC",079640811,2019,2,Other,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Gentamicin,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Glutathione,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dermatology, Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Glutathione,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Dermatology, Nutraceuticals, InfusionTherapy",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Glycerin,solution,"RXQ Compounding, LLC",079640811,2019,2,Dermatology,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Glycopyrrolate,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Human Chorionic Gonadotropin,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Human Chorionic Gonadotropin,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hyaluronic Acid,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hyaluronidase,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydrocodone Bitartrate,capsule,"RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydrogen Peroxide,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydromorphone Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydromorphone Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydromorphone Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydromorphone Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydromorphone Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,"Surgical, PlasticSurgery",NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydroxocobalamin Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
Hydroxocobalamin Hydrochloride,"injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
"Hydroxypropyl Cellulose, Unspecified; Cantharidin; Salicylic Acid","injection, solution","RXQ Compounding, LLC",079640811,2019,2,NA,NA,Athens,OH,23.7275388,37.9838096,2015-01-02T00:00:00Z,"NA",3,Compounding,1770000,Small,"NA",171,13
